"","subject","activity","variable","average"
"2119","29","LAYING","angle(Z,gravityMean)",-0.131056819056395
"2120","30","LAYING","angle(Z,gravityMean)",-0.118055740375574
"2121","2","WALKING","tBodyAcc-std()-X",-0.605586497159271
"2122","4","WALKING","tBodyAcc-std()-X",-0.68386446609433
"2123","4","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.481157815330894
"2124","9","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.555656544538194
"2125","10","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.976914667166666
"2126","10","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.425216183982906
"2127","12","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.638208440290323
"2128","12","SITTING","tBodyAcc-std()-X",-0.508665196767164
"2129","13","SITTING","tBodyAcc-std()-X",-0.624844460199082
"2130","18","SITTING","tBodyAcc-std()-X",-0.991705206333333
"2131","18","STANDING","tBodyAcc-std()-X",-0.667932305209581
"2132","20","STANDING","tBodyAcc-std()-X",-0.650788909160606
"2133","20","LAYING","tBodyAcc-std()-X",-0.546535422961538
"2134","24","LAYING","tBodyAcc-std()-X",-0.675459176298425
"2135","1","WALKING","tBodyAcc-std()-X",-0.545795331328326
"2136","3","WALKING","tBodyAcc-std()-X",-0.623413602046921
"2137","5","WALKING","tBodyAcc-std()-X",-0.507691011391722
"2138","6","WALKING","tBodyAcc-std()-X",-0.647669170333475
"2139","6","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.127000600558652
"2140","7","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.577518324748052
"2141","8","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.582958863017438
"2142","11","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.58947649779557
"2143","14","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.975494321518987
"2144","14","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.493875900753279
"2145","15","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.556541173089329
"2146","16","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.668161498298634
"2147","17","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.992370654583333
"2148","17","SITTING","tBodyAcc-std()-X",-0.550867932263844
"2149","19","SITTING","tBodyAcc-std()-X",-0.574658922919195
"2150","21","SITTING","tBodyAcc-std()-X",-0.672323867377451
"2151","22","SITTING","tBodyAcc-std()-X",-0.631563159137374
"2152","22","STANDING","tBodyAcc-std()-X",-0.408498997088862
"2153","23","STANDING","tBodyAcc-std()-X",-0.622594039757259
"2154","25","STANDING","tBodyAcc-std()-X",-0.716264537547676
"2155","26","STANDING","tBodyAcc-std()-X",-0.623101031168368
"2156","27","STANDING","tBodyAcc-std()-X",-0.990276643846154
"2157","27","LAYING","tBodyAcc-std()-X",-0.574783321550336
"2158","28","LAYING","tBodyAcc-std()-X",-0.649040391307853
"2159","29","LAYING","tBodyAcc-std()-X",-0.574295395364825
"2160","30","LAYING","tBodyAcc-std()-X",-0.615890785389034
"2161","2","WALKING","tBodyAcc-std()-Y",-0.428962986589403
"2162","4","WALKING","tBodyAcc-std()-Y",-0.589609330539691
"2163","4","WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.384255322007236
"2164","9","WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.5758878952125
"2165","10","WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.929141091633333
"2166","10","WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.386704550776068
"2167","12","WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.608983265026881
"2168","12","SITTING","tBodyAcc-std()-Y",-0.401357613464179
"2169","13","SITTING","tBodyAcc-std()-Y",-0.448816097853364
"2170","18","SITTING","tBodyAcc-std()-Y",-0.939095257
"2171","18","STANDING","tBodyAcc-std()-Y",-0.599095553763473
"2172","20","STANDING","tBodyAcc-std()-Y",-0.456259753985354
"2173","20","LAYING","tBodyAcc-std()-Y",-0.259011300096154
"2174","24","LAYING","tBodyAcc-std()-Y",-0.582490655185302
"2175","1","WALKING","tBodyAcc-std()-Y",-0.367716218227377
"2176","3","WALKING","tBodyAcc-std()-Y",-0.480015920697654
"2177","5","WALKING","tBodyAcc-std()-Y",-0.402724906078146
"2178","6","WALKING","tBodyAcc-std()-Y",-0.553142396078856
"2179","6","WALKING_UPSTAIRS","tBodyAcc-std()-Y",0.121465311011236
"2180","7","WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.546403365345779
"2181","8","WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.349383732046263
"2182","11","WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.490379346996835
"2183","14","WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.944189643417722
"2184","14","WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.190356784144426
"2185","15","WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.481679537956006
"2186","16","WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.649947067892896
"2187","17","WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.965205728333333
"2188","17","SITTING","tBodyAcc-std()-Y",-0.507275258134
"2189","19","SITTING","tBodyAcc-std()-Y",-0.507035084992638
"2190","21","SITTING","tBodyAcc-std()-Y",-0.565585190336299
"2191","22","SITTING","tBodyAcc-std()-Y",-0.593370593093586
"2192","22","STANDING","tBodyAcc-std()-Y",-0.326700060089431
"2193","23","STANDING","tBodyAcc-std()-Y",-0.532078546615699
"2194","25","STANDING","tBodyAcc-std()-Y",-0.53142103560269
"2195","26","STANDING","tBodyAcc-std()-Y",-0.585967142418112
"2196","27","STANDING","tBodyAcc-std()-Y",-0.972196177948718
"2197","27","LAYING","tBodyAcc-std()-Y",-0.541012892132886
"2198","28","LAYING","tBodyAcc-std()-Y",-0.573651895933508
"2199","29","LAYING","tBodyAcc-std()-Y",-0.598400275636657
"2200","30","LAYING","tBodyAcc-std()-Y",-0.519047387875457
"2201","2","WALKING","tBodyAcc-std()-Z",-0.589360062210596
"2202","4","WALKING","tBodyAcc-std()-Z",-0.741959040257732
"2203","4","WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.658285719430894
"2204","9","WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.506111776081806
"2205","10","WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.972264913
"2206","10","WALKING_DOWNSTAIRS","tBodyAcc-std()-Z",-0.523113372540811
"2207","12","WALKING_DOWNSTAIRS","tBodyAcc-std()-Z",-0.682615496811828
"2208","12","SITTING","tBodyAcc-std()-Z",-0.722443639029851
"2209","13","SITTING","tBodyAcc-std()-Z",-0.587230562129052
"2210","18","SITTING","tBodyAcc-std()-Z",-0.950753017666667
"2211","18","STANDING","tBodyAcc-std()-Z",-0.679216670329341
"2212","20","STANDING","tBodyAcc-std()-Z",-0.630893001863636
"2213","20","LAYING","tBodyAcc-std()-Z",-0.639730168647436
"2214","24","LAYING","tBodyAcc-std()-Z",-0.636497458900262
"2215","1","WALKING","tBodyAcc-std()-Z",-0.502645746562825
"2216","3","WALKING","tBodyAcc-std()-Z",-0.653625579293255
"2217","5","WALKING","tBodyAcc-std()-Z",-0.646443640175497
"2218","6","WALKING","tBodyAcc-std()-Z",-0.789845077542373
"2219","6","WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.361381608884045
"2220","7","WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.456473642256981
"2221","8","WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.499472687913167
"2222","11","WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.665324314227848
"2223","14","WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.943891439113924
"2224","14","WALKING_DOWNSTAIRS","tBodyAcc-std()-Z",-0.0829789883191393
"2225","15","WALKING_DOWNSTAIRS","tBodyAcc-std()-Z",-0.705706623868902
"2226","16","WALKING_DOWNSTAIRS","tBodyAcc-std()-Z",-0.603819902386065
"2227","17","WALKING_DOWNSTAIRS","tBodyAcc-std()-Z",-0.976352307916667
"2228","17","SITTING","tBodyAcc-std()-Z",-0.613217322774376
"2229","19","SITTING","tBodyAcc-std()-Z",-0.649184726556944
"2230","21","SITTING","tBodyAcc-std()-Z",-0.669621813176471
"2231","22","SITTING","tBodyAcc-std()-Z",-0.719165341207576
"2232","22","STANDING","tBodyAcc-std()-Z",-0.551943490507317
"2233","23","STANDING","tBodyAcc-std()-Z",-0.450557203409946
"2234","25","STANDING","tBodyAcc-std()-Z",-0.64709556105868
"2235","26","STANDING","tBodyAcc-std()-Z",-0.70498062744898
"2236","27","STANDING","tBodyAcc-std()-Z",-0.969969877692307
"2237","27","LAYING","tBodyAcc-std()-Z",-0.608158765335571
"2238","28","LAYING","tBodyAcc-std()-Z",-0.685821415026178
"2239","29","LAYING","tBodyAcc-std()-Z",-0.606461283926453
"2240","30","LAYING","tBodyAcc-std()-Z",-0.522643273772115
"2241","2","WALKING","tGravityAcc-std()-X",-0.963015508245034
"2242","4","WALKING","tGravityAcc-std()-X",-0.967576704329896
"2243","4","WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.954845868211382
"2244","9","WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.958784666180556
"2245","10","WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.9719009915
"2246","10","WALKING_DOWNSTAIRS","tGravityAcc-std()-X",-0.964245853333333
"2247","12","WALKING_DOWNSTAIRS","tGravityAcc-std()-X",-0.96330852155914
"2248","12","SITTING","tGravityAcc-std()-X",-0.973039656865672
"2249","13","SITTING","tGravityAcc-std()-X",-0.967268063455657
"2250","18","SITTING","tGravityAcc-std()-X",-0.995679798333333
"2251","18","STANDING","tGravityAcc-std()-X",-0.978742766586826
"2252","20","STANDING","tGravityAcc-std()-X",-0.958324946717171
"2253","20","LAYING","tGravityAcc-std()-X",-0.95804564051282
"2254","24","LAYING","tGravityAcc-std()-X",-0.975329699658793
"2255","1","WALKING","tGravityAcc-std()-X",-0.959859435936599
"2256","3","WALKING","tGravityAcc-std()-X",-0.966457565630499
"2257","5","WALKING","tGravityAcc-std()-X",-0.964629108807947
"2258","6","WALKING","tGravityAcc-std()-X",-0.956518989406779
"2259","6","WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.965208976741573
"2260","7","WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.956538178587663
"2261","8","WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.954256666035587
"2262","11","WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.975394457689874
"2263","14","WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.963666510379747
"2264","14","WALKING_DOWNSTAIRS","tGravityAcc-std()-X",-0.933986522704918
"2265","15","WALKING_DOWNSTAIRS","tGravityAcc-std()-X",-0.968733398628049
"2266","16","WALKING_DOWNSTAIRS","tGravityAcc-std()-X",-0.971156432131147
"2267","17","WALKING_DOWNSTAIRS","tGravityAcc-std()-X",-0.986674910208333
"2268","17","SITTING","tGravityAcc-std()-X",-0.9695361643125
"2269","19","SITTING","tGravityAcc-std()-X",-0.958290447861111
"2270","21","SITTING","tGravityAcc-std()-X",-0.965586634460785
"2271","22","SITTING","tGravityAcc-std()-X",-0.970886422525252
"2272","22","STANDING","tGravityAcc-std()-X",-0.938572531056911
"2273","23","STANDING","tGravityAcc-std()-X",-0.9643930402957
"2274","25","STANDING","tGravityAcc-std()-X",-0.950017091344742
"2275","26","STANDING","tGravityAcc-std()-X",-0.96781789994898
"2276","27","STANDING","tGravityAcc-std()-X",-0.985853734871795
"2277","27","LAYING","tGravityAcc-std()-X",-0.971679845234899
"2278","28","LAYING","tGravityAcc-std()-X",-0.973873328062828
"2279","29","LAYING","tGravityAcc-std()-X",-0.973282885843024
"2280","30","LAYING","tGravityAcc-std()-X",-0.974319118563968
"2281","2","WALKING","tGravityAcc-std()-Y",-0.960033560165564
"2282","4","WALKING","tGravityAcc-std()-Y",-0.941706523211339
"2283","4","WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.940959838617886
"2284","9","WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.949938115208334
"2285","10","WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.961517524833333
"2286","10","WALKING_DOWNSTAIRS","tGravityAcc-std()-Y",-0.952730879658119
"2287","12","WALKING_DOWNSTAIRS","tGravityAcc-std()-Y",-0.959772033870967
"2288","12","SITTING","tGravityAcc-std()-Y",-0.961684570149254
"2289","13","SITTING","tGravityAcc-std()-Y",-0.953540716850153
"2290","18","SITTING","tGravityAcc-std()-Y",-0.97557713
"2291","18","STANDING","tGravityAcc-std()-Y",-0.968999955598802
"2292","20","STANDING","tGravityAcc-std()-Y",-0.953576080606061
"2293","20","LAYING","tGravityAcc-std()-Y",-0.951149621217949
"2294","24","LAYING","tGravityAcc-std()-Y",-0.96089816664042
"2295","1","WALKING","tGravityAcc-std()-Y",-0.951150627458213
"2296","3","WALKING","tGravityAcc-std()-Y",-0.944564537126099
"2297","5","WALKING","tGravityAcc-std()-Y",-0.939973777950332
"2298","6","WALKING","tGravityAcc-std()-Y",-0.952613166822034
"2299","6","WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.946484614719101
"2300","7","WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.955312554090909
"2301","8","WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.94844645047331
"2302","11","WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.957138770727848
"2303","14","WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.965538336582278
"2304","14","WALKING_DOWNSTAIRS","tGravityAcc-std()-Y",-0.934878446827868
"2305","15","WALKING_DOWNSTAIRS","tGravityAcc-std()-Y",-0.956369493993902
"2306","16","WALKING_DOWNSTAIRS","tGravityAcc-std()-Y",-0.964727519945355
"2307","17","WALKING_DOWNSTAIRS","tGravityAcc-std()-Y",-0.970555891666666
"2308","17","SITTING","tGravityAcc-std()-Y",-0.9570481696875
"2309","19","SITTING","tGravityAcc-std()-Y",-0.95925383425
"2310","21","SITTING","tGravityAcc-std()-Y",-0.969330818455882
"2311","22","SITTING","tGravityAcc-std()-Y",-0.964866300237374
"2312","22","STANDING","tGravityAcc-std()-Y",-0.945180370293495
"2313","23","STANDING","tGravityAcc-std()-Y",-0.960318907096774
"2314","25","STANDING","tGravityAcc-std()-Y",-0.901088770963325
"2315","26","STANDING","tGravityAcc-std()-Y",-0.959713562227042
"2316","27","STANDING","tGravityAcc-std()-Y",-0.982492101538462
"2317","27","LAYING","tGravityAcc-std()-Y",-0.969891146979865
"2318","28","LAYING","tGravityAcc-std()-Y",-0.960365626256544
"2319","29","LAYING","tGravityAcc-std()-Y",-0.964643161017441
"2320","30","LAYING","tGravityAcc-std()-Y",-0.952288292767624
"2321","2","WALKING","tGravityAcc-std()-Z",-0.945365383907285
"2322","4","WALKING","tGravityAcc-std()-Z",-0.936724233273196
"2323","4","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.948783616341463
"2324","9","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.920554317815973
"2325","10","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.973718302333333
"2326","10","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.929729024405982
"2327","12","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.93954763188172
"2328","12","SITTING","tGravityAcc-std()-Z",-0.956887170522388
"2329","13","SITTING","tGravityAcc-std()-Z",-0.938727880275229
"2330","18","SITTING","tGravityAcc-std()-Z",-0.973759297333333
"2331","18","STANDING","tGravityAcc-std()-Z",-0.958147490299401
"2332","20","STANDING","tGravityAcc-std()-Z",-0.93887359689899
"2333","20","LAYING","tGravityAcc-std()-Z",-0.943657000576923
"2334","24","LAYING","tGravityAcc-std()-Z",-0.955724566194226
"2335","1","WALKING","tGravityAcc-std()-Z",-0.925817590867435
"2336","3","WALKING","tGravityAcc-std()-Z",-0.926966278211144
"2337","5","WALKING","tGravityAcc-std()-Z",-0.94207867884106
"2338","6","WALKING","tGravityAcc-std()-Z",-0.940646609533899
"2339","6","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.930654188651685
"2340","7","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.923304724090909
"2341","8","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.923180663601424
"2342","11","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.956812000411392
"2343","14","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.952893375063291
"2344","14","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.903959498688525
"2345","15","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.947240058048781
"2346","16","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.945294028639344
"2347","17","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.973160545416667
"2348","17","SITTING","tGravityAcc-std()-Z",-0.94542101409375
"2349","19","SITTING","tGravityAcc-std()-Z",-0.94180028475
"2350","21","SITTING","tGravityAcc-std()-Z",-0.953093993308823
"2351","22","SITTING","tGravityAcc-std()-Z",-0.945237536671717
"2352","22","STANDING","tGravityAcc-std()-Z",-0.929170545691057
"2353","23","STANDING","tGravityAcc-std()-Z",-0.934236146612903
"2354","25","STANDING","tGravityAcc-std()-Z",-0.880682330706602
"2355","26","STANDING","tGravityAcc-std()-Z",-0.955643363545919
"2356","27","STANDING","tGravityAcc-std()-Z",-0.969254340641026
"2357","27","LAYING","tGravityAcc-std()-Z",-0.956568824597315
"2358","28","LAYING","tGravityAcc-std()-Z",-0.946225637251309
"2359","29","LAYING","tGravityAcc-std()-Z",-0.941621790232558
"2360","30","LAYING","tGravityAcc-std()-Z",-0.92943263464752
"2361","2","WALKING","tBodyAccJerk-std()-X",-0.557809603123841
"2362","4","WALKING","tBodyAccJerk-std()-X",-0.701066737438144
"2363","4","WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.522686832030976
"2364","9","WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.57830516136007
"2365","10","WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.977836345
"2366","10","WALKING_DOWNSTAIRS","tBodyAccJerk-std()-X",-0.414395232038462
"2367","12","WALKING_DOWNSTAIRS","tBodyAccJerk-std()-X",-0.650790264784946
"2368","12","SITTING","tBodyAccJerk-std()-X",-0.487513853589552
"2369","13","SITTING","tBodyAccJerk-std()-X",-0.638889532599083
"2370","18","SITTING","tBodyAccJerk-std()-X",-0.989808125333333
"2371","18","STANDING","tBodyAccJerk-std()-X",-0.711725557065867
"2372","20","STANDING","tBodyAccJerk-std()-X",-0.659309592116666
"2373","20","LAYING","tBodyAccJerk-std()-X",-0.586215941176923
"2374","24","LAYING","tBodyAccJerk-std()-X",-0.740300544881891
"2375","1","WALKING","tBodyAccJerk-std()-X",-0.524721922818732
"2376","3","WALKING","tBodyAccJerk-std()-X",-0.635484688041057
"2377","5","WALKING","tBodyAccJerk-std()-X",-0.575890535679802
"2378","6","WALKING","tBodyAccJerk-std()-X",-0.667198721502542
"2379","6","WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.171553961355056
"2380","7","WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.615131377408279
"2381","8","WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.575993073911744
"2382","11","WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.659323083055064
"2383","14","WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.985306933037975
"2384","14","WALKING_DOWNSTAIRS","tBodyAccJerk-std()-X",-0.530799952657623
"2385","15","WALKING_DOWNSTAIRS","tBodyAccJerk-std()-X",-0.624055782158537
"2386","16","WALKING_DOWNSTAIRS","tBodyAccJerk-std()-X",-0.72786174352459
"2387","17","WALKING_DOWNSTAIRS","tBodyAccJerk-std()-X",-0.993627979375
"2388","17","SITTING","tBodyAccJerk-std()-X",-0.635949363671875
"2389","19","SITTING","tBodyAccJerk-std()-X",-0.571088266146083
"2390","21","SITTING","tBodyAccJerk-std()-X",-0.699763344205784
"2391","22","SITTING","tBodyAccJerk-std()-X",-0.664650537397981
"2392","22","STANDING","tBodyAccJerk-std()-X",-0.456687476
"2393","23","STANDING","tBodyAccJerk-std()-X",-0.608183751830914
"2394","25","STANDING","tBodyAccJerk-std()-X",-0.796823350073349
"2395","26","STANDING","tBodyAccJerk-std()-X",-0.682815652993113
"2396","27","STANDING","tBodyAccJerk-std()-X",-0.991831534358975
"2397","27","LAYING","tBodyAccJerk-std()-X",-0.624308492209396
"2398","28","LAYING","tBodyAccJerk-std()-X",-0.680813725392146
"2399","29","LAYING","tBodyAccJerk-std()-X",-0.623456414216367
"2400","30","LAYING","tBodyAccJerk-std()-X",-0.679007254150131
"2401","2","WALKING","tBodyAccJerk-std()-Y",-0.491875889831788
"2402","4","WALKING","tBodyAccJerk-std()-Y",-0.670976701376289
"2403","4","WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.446980128646342
"2404","9","WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.678923872274305
"2405","10","WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.962510329833334
"2406","10","WALKING_DOWNSTAIRS","tBodyAccJerk-std()-Y",-0.431961308787137
"2407","12","WALKING_DOWNSTAIRS","tBodyAccJerk-std()-Y",-0.664699691132473
"2408","12","SITTING","tBodyAccJerk-std()-Y",-0.441798499370224
"2409","13","SITTING","tBodyAccJerk-std()-Y",-0.569700547488012
"2410","18","SITTING","tBodyAccJerk-std()-Y",-0.968781037
"2411","18","STANDING","tBodyAccJerk-std()-Y",-0.711788469131736
"2412","20","STANDING","tBodyAccJerk-std()-Y",-0.606793100151515
"2413","20","LAYING","tBodyAccJerk-std()-Y",-0.426120353397436
"2414","24","LAYING","tBodyAccJerk-std()-Y",-0.685979796261942
"2415","1","WALKING","tBodyAccJerk-std()-Y",-0.47041240351124
"2416","3","WALKING","tBodyAccJerk-std()-Y",-0.557211867737829
"2417","5","WALKING","tBodyAccJerk-std()-Y",-0.506544358609602
"2418","6","WALKING","tBodyAccJerk-std()-Y",-0.627357097410593
"2419","6","WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",0.0040908820338203
"2420","7","WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.622997416262014
"2421","8","WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.458724925167971
"2422","11","WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.608784226719937
"2423","14","WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.978904104303798
